y_center,y_center_mm,D32_m,D32_um,Ux_mean,n_events,n_phys_sum,frac_events_d_lt_2um,frac_mass_d_lt_2um,n_events_user0,mass_fraction_user0,D32_um_user0,Ux_mean_user0,n_events_user1,mass_fraction_user1,D32_um_user1,Ux_mean_user1,n_events_user2,mass_fraction_user2,D32_um_user2,Ux_mean_user2,n_events_m10,mass_fraction_m10,n_events_m20,mass_fraction_m20,n_events_m2,mass_fraction_m2
0.00025,0.25,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.00075,0.75,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.00125,1.25,9.403226983268762e-06,9.403226983268762,103.12381694465473,485,45752.724861840004,0.002061855670103093,1.388141932423905e-05,0,,,,0,,,,485,1.0,9.403226983268762,103.12381694465473,0,,485,1.0,0,
0.00175,1.75,9.30298396909076e-06,9.30298396909076,101.06290239442772,1143,94257.15359882,0.020122484689413824,0.00019118267490509432,0,,,,0,,,,1143,1.0,9.30298396909076,101.06290239442772,0,,1143,1.0,0,
0.0022500000000000003,2.2500000000000004,9.529294369907995e-06,9.529294369907994,95.75446387839568,1573,116931.369321277,0.018436109345200253,0.00023564196915549482,0,,,,0,,,,1573,1.0,9.529294369907994,95.75446387839568,0,,1573,1.0,0,
0.00275,2.75,9.752662208976879e-06,9.75266220897688,91.90882485176947,2247,152730.1575966255,0.02892745883400089,0.0003277885251618582,0,,,,0,,,,2247,1.0,9.75266220897688,91.90882485176947,0,,2247,1.0,0,
0.0032500000000000003,3.2500000000000004,1.0553228652808417e-05,10.553228652808416,85.08522021112464,2643,171786.32105094852,0.02648505486189936,0.0001936148244458871,0,,,,1,0.0030429622050273403,16.634233560000002,91.19061438,2642,0.9969570377949728,10.541466313623376,85.08264864486674,1,0.0030429622050273403,2642,0.9969570377949728,0,
0.00375,3.75,1.0754795516857826e-05,10.754795516857826,80.58329268708236,2974,179861.2293110669,0.024546065904505716,0.00015282752296020644,0,,,,7,0.018317598762280334,16.444276009334025,87.2565338603664,2967,0.9816824012377197,10.685809223981384,80.56350313131394,7,0.018317598762280334,2967,0.9816824012377197,0,
0.00425,4.25,1.1673819256032261e-05,11.673819256032262,77.72517215341622,3537,187030.51921484648,0.015549901046084252,7.492408086286674e-05,0,,,,37,0.06970061809359758,17.370302192353094,82.06656612715054,3500,0.9302993819064025,11.393866686818553,77.670410882955,37,0.06970061809359758,3500,0.9302993819064025,0,
0.004750000000000001,4.750000000000001,1.2624501631526935e-05,12.624501631526936,75.72831673166833,4252,194363.8477463497,0.014346190028222013,5.211103268259662e-05,0,,,,114,0.15093323168218623,17.881823160325077,78.90925681681269,4138,0.8490667683178138,11.99747549772305,75.62093847649757,114,0.15093323168218623,4138,0.8490667683178138,0,
