y_center,y_center_mm,D32_m,D32_um,Ux_mean,n_events,n_phys_sum,frac_events_d_lt_2um,frac_mass_d_lt_2um,n_events_user0,mass_fraction_user0,D32_um_user0,Ux_mean_user0,n_events_user1,mass_fraction_user1,D32_um_user1,Ux_mean_user1,n_events_user2,mass_fraction_user2,D32_um_user2,Ux_mean_user2,n_events_m10,mass_fraction_m10,n_events_m20,mass_fraction_m20,n_events_m2,mass_fraction_m2
0.0052499999999999995,5.249999999999999,1.14189206171185e-05,11.4189206171185,88.6214250398762,2463,139251.7878199199,0.021112464474218433,8.569943051019953e-05,0,,,,57,0.160080625757624,18.407121167795403,89.03379391615833,2406,0.839919374242376,10.648431837973027,88.61221198415815,57,0.160080625757624,2406,0.839919374242376,0,
0.00575,5.75,1.219677068079371e-05,12.19677068079371,86.85107996703486,2923,147226.4592906622,0.01573725624358536,9.696294251051484e-05,0,,,,109,0.24060287507967576,18.472779769953483,87.34928132109361,2814,0.7593971249203241,11.011470144503042,86.83056967197497,109,0.24060287507967576,2814,0.7593971249203241,0,
0.00625,6.25,1.2813445966090363e-05,12.813445966090363,85.8884549004846,3512,161772.6139565951,0.018507972665148063,5.5752052109330276e-05,0,,,,175,0.27774951952978055,18.924423154914773,85.36610036918668,3337,0.7222504804702194,11.398032334959467,85.91671072228336,175,0.27774951952978055,3337,0.7222504804702194,0,
0.006750000000000001,6.750000000000001,1.3569373687469589e-05,13.56937368746959,85.03572937120542,3795,159271.74029266986,0.008168642951251647,2.589628915132619e-05,0,,,,246,0.3193341463682736,19.245817997855603,83.6651634071364,3549,0.6806658536317266,11.91997132097275,85.13880577736768,246,0.3193341463682736,3549,0.6806658536317266,0,
0.0072499999999999995,7.249999999999999,1.5121118416407493e-05,15.121118416407493,84.58193872055661,4037,152454.0045029284,0.00569729997522913,1.1763657415067624e-05,0,,,,476,0.43750481278198344,19.407597477047762,82.26715230530984,3561,0.5624951872180165,12.90431182840384,84.93951654557205,476,0.43750481278198344,3561,0.5624951872180165,0,
0.00775,7.75,1.6349826658063822e-05,16.349826658063822,84.20802343529246,4198,150271.26350312284,0.003811338732729871,4.746784167488447e-06,0,,,,817,0.559640785112129,19.561070231824367,81.64834032231907,3381,0.44035921488787116,13.527536729166437,84.95461069932524,817,0.559640785112129,3381,0.44035921488787116,0,
0.00825,8.25,1.8036544105590652e-05,18.036544105590654,83.74749032191984,4679,159189.60960162792,0.003205813207950417,2.9367210614693188e-06,0,,,,1693,0.72867869861173,19.906171904640917,81.31988400352053,2986,0.27132130138827,14.403386727106708,85.47262370190614,1693,0.72867869861173,2986,0.27132130138827,0,
0.00875,8.75,1.9535953296656707e-05,19.535953296656707,82.68446790471226,5696,189217.45395981043,0.001053370786516854,9.54559847786619e-07,0,,,,3460,0.8674986495762456,20.350114925070425,81.166862339863,2236,0.1325013504237544,15.48095989111936,85.78341105834883,3460,0.8674986495762456,2236,0.1325013504237544,0,
0.009250000000000001,9.250000000000002,2.0852452636022657e-05,20.852452636022658,82.1890866466252,7586,235356.63502653316,0.00039546533087266017,5.682655691603705e-07,0,,,,5932,0.9261170219925394,21.256095875504627,81.22216819099434,1654,0.07388297800746049,16.843223569077033,86.37229464492036,5932,0.9261170219925394,1654,0.07388297800746049,0,
0.00975,9.75,2.214414852516299e-05,22.14414852516299,82.13087992436678,9791,280529.7052445097,0.0002042692268409764,8.682232402545714e-08,0,,,,8390,0.9081011939757622,22.296822827232766,81.14033017435219,1401,0.09189880602423779,20.740777908122354,87.32319588304529,8390,0.9081011939757622,1401,0.09189880602423779,0,
0.01025,10.25,2.3477804164419925e-05,23.477804164419926,83.08348446305176,11916,319296.71154383966,0.000671366230278617,1.2511167393849335e-06,0,,,,10213,0.8399790435691146,23.560681524070766,81.18356317886159,1703,0.16002095643088554,23.052155584168098,89.16575959123762,10213,0.8399790435691146,1703,0.16002095643088554,0,
0.01075,10.75,2.424424662843191e-05,24.24424662843191,85.42240508127213,14163,411976.45516348607,0.0005648520793617172,2.731157689791789e-07,0,,,,10935,0.7031851721132572,25.004709804331274,81.21337260786886,3228,0.29681482788674296,22.614824173231984,90.28694045033839,10935,0.7031851721132572,3228,0.29681482788674296,0,
0.01125,11.25,2.4718068283399262e-05,24.718068283399262,87.83421891197509,17970,587697.4126805511,0.0014468558708959378,7.907607203141584e-07,0,,,,12137,0.5951425835984608,26.69041217173979,81.39647272309462,5833,0.4048574164015392,22.29606611131203,91.29173117521292,12137,0.5951425835984608,5833,0.4048574164015392,0,
0.01175,11.75,2.5005540355372252e-05,25.00554035537225,90.54487439175652,23473,826457.4206297102,0.0023857197631321093,1.944753754830262e-06,0,,,,14681,0.5577542038086467,28.448993387511102,81.68017327538399,8792,0.4422457961913534,21.693894271564766,93.52447939566325,14681,0.5577542038086467,8792,0.4422457961913534,0,
0.01225,12.25,2.5760525804283537e-05,25.760525804283535,92.75440928399814,28283,945093.2798253,0.002050701835024573,1.376064305321139e-06,0,,,,18152,0.5977304474974731,30.128128841979837,82.27963102546705,10131,0.4022695525025271,21.194984128861986,95.89558003475851,18152,0.5977304474974731,10131,0.4022695525025271,0,
0.012750000000000001,12.750000000000002,2.6835277056266028e-05,26.835277056266026,94.66597999332642,31310,935997.5567688146,0.0008623442989460237,7.93145284347159e-07,0,,,,21776,0.6702666937690146,31.641187203191407,83.33199843034639,9534,0.3297333062309854,20.50450153136238,98.30643982388072,21776,0.6702666937690146,9534,0.3297333062309854,0,
0.013250000000000001,13.250000000000002,2.8142176562903427e-05,28.142176562903426,96.31264529429687,31681,818202.5689399639,0.0005997285439222246,3.9836170383892463e-07,0,,,,23583,0.7283288238238069,33.2639019089324,84.50481433495915,8098,0.2716711761761932,19.919603804416038,100.50003221578675,23583,0.7283288238238069,8098,0.2716711761761932,0,
0.01375,13.75,2.8904820746458572e-05,28.904820746458572,97.33213383651133,28754,684645.3065234442,0.00013911108019753774,2.5317651665096037e-08,0,,,,21815,0.7278712968433754,34.88284573435327,85.65747480206075,6939,0.2721287031566246,19.819808540358725,101.2982730059109,21815,0.7278712968433754,6939,0.2721287031566246,0,
0.01425,14.25,2.9656402045670382e-05,29.656402045670383,97.8172817227672,23669,521449.7434307958,0.00012674806709197684,3.7288944331180425e-08,0,,,,17887,0.6940889786307928,36.592211463976966,86.4596777796163,5782,0.30591102136920734,20.73788021103718,101.37107075153921,17887,0.6940889786307928,5782,0.30591102136920734,0,
0.01475,14.75,2.975220709304113e-05,29.75220709304113,97.86455738936259,16758,378333.4495061641,5.967299200381907e-05,4.776848430582443e-09,0,,,,11958,0.5966271964768973,38.52825564494921,86.74900010470314,4800,0.4033728035231028,22.25442931042962,100.46557900016047,11958,0.5966271964768973,4800,0.4033728035231028,0,
