14,192206736284978; 1,0227051072321345
14,572547088129118; 1,4061882508839076
14,741100798011127; 1,760307399437501
15,24840368457159; 2,2027374342075667
15,840374320576489; 2,6746252787566434
15,839905247172362; 2,851747396153989
15,924182102113368; 3,028806970430786
16,17795081374463; 3,205741458466484
16,473779773945708; 3,5007260865401335
16,811668982716597; 3,9137608546517413
16,98045722930067; 4,179318944506662
17,106950690612862; 4,415387953022298
17,148698223579927; 4,651519504658484
17,317642827965372; 4,858036888714288
17,401685146204315; 5,1236575216897595
17,697435927504706; 5,448162502662969
17,993421245507157; 5,684106424937504
18,373996134053357; 5,9790285098906075
19,093242020377332; 6,391781833959742
19,854782691973178; 6,834024239368157
20,87056114860441; 7,2760790154149255
21,759533428320694; 7,600146194544283
23,241179954148073; 8,130418042126701
24,42668480417163; 8,483786673233695
25,27344047751673; 8,748844418124214
25,823741759455245; 8,955080358137543
26,45871079083821; 9,190774107929881
27,220642356937496; 9,485414748840508
27,431412673190692; 9,898543331632942
27,51537681252895; 10,19368431750797
27,51475138132345; 10,429847140704432
27,386772520898198; 10,75466483728039
27,131518410153873; 11,138617054336292
26,792065623369233; 11,315989344215835
26,070708906726708; 11,70028554843476
25,816002048287196; 11,877595295193757
25,730630688736575; 12,113820661510768
25,60304272281475; 12,291036593588938
25,5178277210655; 12,468221254106837
25,39031793404437; 12,61591683328545
24,965571966609787; 12,999994136582448
24,922573571231723; 13,236188231339185
24,922260855628977; 13,354269642937414
24,964164746397415; 13,531360488774487
25,005443205960354; 13,94461415780802
25,342785162426438; 14,564291396216532
25,299317693644248; 14,977607608370615
25,04429811960199; 15,272998766727842
