y_center,y_center_mm,D32_m,D32_um,Ux_mean,n_events,n_phys_sum,frac_events_d_lt_2um,frac_mass_d_lt_2um,n_events_user0,mass_fraction_user0,D32_um_user0,Ux_mean_user0,n_events_user1,mass_fraction_user1,D32_um_user1,Ux_mean_user1,n_events_user2,mass_fraction_user2,D32_um_user2,Ux_mean_user2,n_events_m10,mass_fraction_m10,n_events_m20,mass_fraction_m20,n_events_m2,mass_fraction_m2
0.00025,0.25,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.00075,0.75,1.1124650022522547e-05,11.124650022522546,102.46918133825548,568,23467.042439692003,0.00528169014084507,2.8691024690981776e-05,0,,,,0,,,,568,1.0,11.124650022522546,102.46918133825548,0,,568,1.0,0,
0.00125,1.25,1.12083504164627e-05,11.208350416462698,101.66000552800526,1087,40749.4971709836,0.00827966881324747,5.8372290973782506e-05,0,,,,0,,,,1087,1.0,11.208350416462698,101.66000552800526,0,,1087,1.0,0,
0.00175,1.75,1.097580518859791e-05,10.97580518859791,99.74943714717249,1659,60145.2777868708,0.009644364074743821,4.7949683304771615e-05,0,,,,0,,,,1659,1.0,10.97580518859791,99.74943714717249,0,,1659,1.0,0,
0.0022500000000000003,2.2500000000000004,1.102249220960018e-05,11.022492209600179,97.24425755037795,2191,79524.0374257457,0.017800091282519397,8.709606715033567e-05,0,,,,0,,,,2191,1.0,11.022492209600179,97.24425755037795,0,,2191,1.0,0,
0.00275,2.75,1.1297703936195998e-05,11.297703936195997,94.80072782050229,3002,99786.1374319051,0.014323784143904063,8.168352901081875e-05,0,,,,2,0.006502491385247491,19.244845203903523,94.77647377408333,3000,0.9934975086147524,11.267251118141463,94.80074564932578,2,0.006502491385247491,3000,0.9934975086147524,0,
0.0032500000000000003,3.2500000000000004,1.1806554779363845e-05,11.806554779363845,91.76351024806381,3487,108902.70982239378,0.013765414396329223,7.588333823035433e-05,0,,,,11,0.02547309538714157,20.178100934256484,91.18437838456025,3476,0.9745269046128584,11.67989110913618,91.76514171091782,11,0.02547309538714157,3476,0.9745269046128584,0,
0.00375,3.75,1.2536101173203667e-05,12.536101173203667,89.33083822292649,4432,125301.25977201478,0.01917870036101083,9.246126645500637e-05,0,,,,40,0.06403720388774412,20.728712266369183,89.22708753090582,4392,0.9359627961122556,12.206036936204091,89.33166763134662,40,0.06403720388774412,4392,0.9359627961122556,0,
0.00425,4.25,1.3341654906573628e-05,13.341654906573629,87.81355192886541,5536,137532.7510479571,0.01282514450867052,5.6987935842450695e-05,0,,,,124,0.14448603917477063,20.821170550499154,86.94094817012765,5412,0.8555139608252293,12.578527714005588,87.83293514328214,124,0.14448603917477063,5412,0.8555139608252293,0,
0.004750000000000001,4.750000000000001,1.4411894962375008e-05,14.411894962375008,86.50393570965849,6460,149738.01867010447,0.01130030959752322,2.6638078275127307e-05,0,,,,320,0.2607221072454391,21.581148819156326,84.22371644554367,6140,0.739277892754561,12.900505887322234,86.61149504763114,320,0.2607221072454391,6140,0.739277892754561,0,
0.0052499999999999995,5.249999999999999,1.5919646653781477e-05,15.919646653781477,85.97046528307699,7230,153843.39957873902,0.008298755186721992,1.7909303560775015e-05,0,,,,689,0.3986511713538866,21.976737619717785,82.27661863496881,6541,0.6013488286461134,13.460288321974835,86.32690437087726,689,0.3986511713538866,6541,0.6013488286461134,0,
0.00575,5.75,1.813018674356798e-05,18.130186743567982,85.0799134791782,7401,146296.35798835225,0.005404675043912985,6.152104759310493e-06,0,,,,1513,0.5864846304740459,22.302190753521966,80.7649396572814,5888,0.41351536952595397,14.328592909559953,86.10466440324392,1513,0.5864846304740459,5888,0.41351536952595397,0,
0.00625,6.25,2.086343707672624e-05,20.86343707672624,83.57936901054887,8694,162041.29132683066,0.0027605244996549345,1.5142917660106436e-06,0,,,,3685,0.7345863853438659,22.84431615796495,79.42879256664213,5009,0.26541361465613406,16.82544065976539,86.2088180269309,3685,0.7345863853438659,5009,0.26541361465613406,0,
0.006750000000000001,6.750000000000001,2.3114264195578577e-05,23.114264195578578,82.4158451259635,12182,215939.8222117089,0.0005746182892792644,4.153992770650437e-07,0,,,,7634,0.7282459425789967,23.741942448722426,78.77359303259733,4548,0.2717540574210033,21.585024980188024,86.58864597019262,7634,0.7282459425789967,4548,0.2717540574210033,0,
0.0072499999999999995,7.249999999999999,2.441262688027368e-05,24.41262688027368,82.75044900289795,17703,321105.35335269483,0.0005648760097158674,2.5593838155529273e-07,0,,,,12310,0.6507123220124976,24.8725549205909,78.33693565019703,5393,0.3492876779875024,23.59964525518091,87.21551674240759,12310,0.6507123220124976,5393,0.3492876779875024,0,
0.00775,7.75,2.495116668443708e-05,24.95116668443708,84.40982774155047,23632,481454.0472768611,0.0006770480704129993,4.836243189796111e-07,0,,,,15167,0.5382020075440874,26.364954239743877,78.26383129950015,8465,0.4617979924559126,23.483545182239535,87.75608293683347,15167,0.5382020075440874,8465,0.4617979924559126,0,
0.00825,8.25,2.483997493545994e-05,24.83997493545994,87.11178698847097,28904,670090.1569010216,0.0017644616662053695,1.5287996764158955e-06,0,,,,17133,0.5055327500275782,28.203324603127466,78.38467821448621,11771,0.49446724997242186,22.140546519766325,89.86476430765289,17133,0.5055327500275782,11771,0.49446724997242186,0,
0.00875,8.75,2.549918989541682e-05,25.49918989541682,89.57158872992012,34012,766765.8709037902,0.002793131835822651,2.958407444535906e-06,0,,,,21533,0.5995824972880771,30.407549800455786,78.97146187123282,12479,0.400417502711923,20.535578170277347,92.48781285346146,21533,0.5995824972880771,12479,0.400417502711923,0,
