y_center,y_center_mm,D32_m,D32_um,Ux_mean,n_events,n_phys_sum,frac_events_d_lt_2um,frac_mass_d_lt_2um,n_events_user0,mass_fraction_user0,D32_um_user0,Ux_mean_user0,n_events_user1,mass_fraction_user1,D32_um_user1,Ux_mean_user1,n_events_user2,mass_fraction_user2,D32_um_user2,Ux_mean_user2,n_events_m10,mass_fraction_m10,n_events_m20,mass_fraction_m20,n_events_m2,mass_fraction_m2
0.00025,0.25,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.00075,0.75,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.00125,1.25,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.00175,1.75,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.0022500000000000003,2.2500000000000004,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.00275,2.75,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.0032500000000000003,3.2500000000000004,1.9313329452816037e-05,19.31332945281604,91.11001140256994,1146,32746.425604890588,0.0,0.0,0,,,,1127,0.9963377800702807,19.362419604816928,90.95760878558313,19,0.0036622199297192716,11.429640330803128,97.38225295135703,1127,0.9963377800702807,19,0.0036622199297192716,0,
0.00375,3.75,1.9965432190295307e-05,19.965432190295306,90.78830781578579,6245,162467.21694091865,0.0,0.0,0,,,,6214,0.9986717076524233,19.983116192576713,90.68691217335947,31,0.0013282923475766942,11.988771622991031,101.64803359736045,6214,0.9986717076524233,31,0.0013282923475766942,0,
0.00425,4.25,2.0543955443108493e-05,20.543955443108494,90.34082695375481,23519,565298.8613812908,4.2518814575449636e-05,4.4506041200852984e-08,0,,,,23502,0.999909686354634,20.545561734044377,90.32474338079606,17,9.031364536611949e-05,11.012025984070558,106.37617782130181,23502,0.999909686354634,17,9.031364536611949e-05,0,
0.004750000000000001,4.750000000000001,2.1367661107437875e-05,21.367661107437876,90.01648288874004,48342,1045271.9632701017,0.0,0.0,0,,,,48314,0.9994989513000803,21.36805484386168,90.00615512001411,28,0.0005010486999198855,20.61009085616283,99.78405212725454,48314,0.9994989513000803,28,0.0005010486999198855,0,
0.0052499999999999995,5.249999999999999,2.222643132118641e-05,22.22643132118641,89.82200146997157,57424,1125799.3565796425,1.741432153803288e-05,2.0591952240856894e-08,0,,,,57309,0.9960569926156612,22.211612732170984,89.80851790281791,115,0.003943007384338728,26.73156577306969,93.9549973415605,57309,0.9960569926156612,115,0.003943007384338728,0,
0.00575,5.75,2.3222332661315905e-05,23.222332661315907,89.904277734409,52684,933755.3288730234,5.6943284488649306e-05,2.0917326428355724e-08,0,,,,52027,0.9732729744929668,23.143794036859955,89.80072614942003,657,0.02672702550703301,26.496675568517528,93.75517068133014,52027,0.9732729744929668,657,0.02672702550703301,0,
