y_center,y_center_mm,D32_m,D32_um,Ux_mean,n_events,n_phys_sum,frac_events_d_lt_2um,frac_mass_d_lt_2um,n_events_user0,mass_fraction_user0,D32_um_user0,Ux_mean_user0,n_events_user1,mass_fraction_user1,D32_um_user1,Ux_mean_user1,n_events_user2,mass_fraction_user2,D32_um_user2,Ux_mean_user2,n_events_m10,mass_fraction_m10,n_events_m20,mass_fraction_m20,n_events_m2,mass_fraction_m2
0.00025,0.25,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.00075,0.75,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.00125,1.25,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.00175,1.75,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.0022500000000000003,2.2500000000000004,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.00275,2.75,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.0032500000000000003,3.2500000000000004,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.00375,3.75,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.00425,4.25,1.7115103462918356e-05,17.115103462918356,80.88034567301818,423,23912.4552089379,0.0,0.0,0,,,,373,0.9756623847161568,17.262656018741858,80.32923855447159,50,0.024337615283843265,12.74718181006911,85.88153199645593,373,0.9756623847161568,50,0.024337615283843265,0,
0.004750000000000001,4.750000000000001,1.787726881803627e-05,17.87726881803627,78.14074370220528,2754,140334.81516499774,0.0,0.0,0,,,,2717,0.9973822720496834,17.90239962378058,78.01793410547542,37,0.0026177279503166056,11.647564591281403,87.06241550450291,2717,0.9973822720496834,37,0.0026177279503166056,0,
0.0052499999999999995,5.249999999999999,1.856159630128591e-05,18.56159630128591,75.88796998227488,10929,487095.3456690017,9.149967975112087e-05,1.5118891919478342e-07,0,,,,10862,0.9988402409894018,18.570793287069094,75.81473668047758,67,0.0011597590105981615,13.011767116894664,88.73445833376604,10862,0.9988402409894018,67,0.0011597590105981615,0,
0.00575,5.75,1.9501135967829615e-05,19.501135967829615,74.79465774725308,24553,953292.3831954922,4.0728220584042684e-05,2.847445165523871e-09,0,,,,24484,0.9995401556321476,19.50756177845899,74.74223294555854,69,0.0004598443678524965,11.364284331519418,89.3915766186616,24484,0.9995401556321476,69,0.0004598443678524965,0,
0.00625,6.25,2.086900971070644e-05,20.86900971070644,74.76675313865,35001,1133540.4381272243,2.8570612268220908e-05,6.197633032520933e-08,0,,,,34953,0.9997709889244168,20.872113709440956,74.73110652316522,48,0.00022901107558321183,12.65378326528309,95.87346035003401,34953,0.9997709889244168,48,0.00022901107558321183,0,
0.006750000000000001,6.750000000000001,2.230865937822256e-05,22.308659378222558,75.16626238048588,39694,1062525.3131411618,5.0385448682420515e-05,4.658382417020395e-08,0,,,,39629,0.9996817595674117,22.31372226788206,75.11585261994985,65,0.00031824043258831826,13.025107515859535,96.08020437056128,39629,0.9996817595674117,65,0.00031824043258831826,0,
