y_center,y_center_mm,D32_m,D32_um,Ux_mean,n_events,n_phys_sum,frac_events_d_lt_2um,frac_mass_d_lt_2um,n_events_user0,mass_fraction_user0,D32_um_user0,Ux_mean_user0,n_events_user1,mass_fraction_user1,D32_um_user1,Ux_mean_user1,n_events_user2,mass_fraction_user2,D32_um_user2,Ux_mean_user2,n_events_m10,mass_fraction_m10,n_events_m20,mass_fraction_m20,n_events_m2,mass_fraction_m2
0.00025,0.25,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.00075,0.75,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.00125,1.25,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.00175,1.75,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.0022500000000000003,2.2500000000000004,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.00275,2.75,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.0032500000000000003,3.2500000000000004,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.00375,3.75,1.9165986935576446e-05,19.165986935576445,88.57009968034637,306,9429.074327518541,0.0032679738562091504,7.118557805899769e-06,0,,,,234,0.9554212647538993,20.04321044948214,86.50491018288092,72,0.04457873524610068,9.889489687295038,92.41847186808981,234,0.9554212647538993,72,0.04457873524610068,0,
0.00425,4.25,2.0318977611107312e-05,20.31897761110731,85.95442670412207,1368,33966.68691805459,0.0,0.0,0,,,,1298,0.9899827152915338,20.48847395407598,85.30495218669046,70,0.010017284708466084,11.179160489137692,92.98556567145326,1298,0.9899827152915338,70,0.010017284708466084,0,
0.004750000000000001,4.750000000000001,2.0945370359419995e-05,20.945370359419996,84.43450501361478,5319,118794.70853071986,0.0,0.0,0,,,,5262,0.9950456890148538,20.971670016976223,84.25058414775644,57,0.00495431098514624,16.73126325669209,93.741742259965,5262,0.9950456890148538,57,0.00495431098514624,0,
0.0052499999999999995,5.249999999999999,2.15950811023177e-05,21.5950811023177,83.50846687135457,15657,317124.86294766515,0.0,0.0,0,,,,15585,0.996854814463474,21.598484419296316,83.44256949668174,72,0.003145185536525907,20.567882665450618,93.07711440080418,15585,0.996854814463474,72,0.003145185536525907,0,
0.00575,5.75,2.2590088542782046e-05,22.590088542782045,83.00534542662504,30096,541654.2272608718,0.0,0.0,0,,,,29916,0.9895456581209586,22.561301924578974,82.93226391200349,180,0.010454341879041451,25.693089903992714,89.3342295181086,29916,0.9895456581209586,180,0.010454341879041451,0,
0.00625,6.25,2.3973271879127873e-05,23.97327187912787,83.03740223012177,40406,638458.5820052031,4.949759936643073e-05,1.871648471252411e-08,0,,,,39590,0.9576124434532387,23.879332089418977,82.75051627403028,816,0.04238755654676142,26.311721810952292,88.88590605930649,39590,0.9576124434532387,816,0.04238755654676142,0,
