y_center,y_center_mm,D32_m,D32_um,Ux_mean,n_events,n_phys_sum,frac_events_d_lt_2um,frac_mass_d_lt_2um,n_events_user0,mass_fraction_user0,D32_um_user0,Ux_mean_user0,n_events_user1,mass_fraction_user1,D32_um_user1,Ux_mean_user1,n_events_user2,mass_fraction_user2,D32_um_user2,Ux_mean_user2,n_events_m10,mass_fraction_m10,n_events_m20,mass_fraction_m20,n_events_m2,mass_fraction_m2
0.006750000000000001,6.750000000000001,2.9964786040517204e-05,29.964786040517204,74.81342232670828,55095,472744.9855172766,0.0,0.0,0,,,,54313,0.977271347879349,30.16501092329433,74.07798324957326,782,0.022728652120651012,23.311618346138772,84.60132685752592,54313,0.977271347879349,782,0.022728652120651012,0,
0.0072499999999999995,7.249999999999999,2.925434171831765e-05,29.254341718317647,79.83182203981609,58206,755401.328012436,0.0005154107823935677,4.5144634467120496e-07,0,,,,48526,0.7710839545799424,31.851443033108243,73.53342385596794,9680,0.2289160454200577,22.950818134174327,84.89853002441976,48526,0.7710839545799424,9680,0.2289160454200577,0,
0.00775,7.75,2.676226037378674e-05,26.762260373786738,84.81186912306038,76938,1779740.0625010456,0.002183576386181081,1.7394194285021942e-06,0,,,,41691,0.46124879134926955,33.69877566036573,73.14971289001733,35247,0.5387512086507306,22.752618428665347,86.68339394250913,41691,0.46124879134926955,35247,0.5387512086507306,0,
0.00825,8.25,2.5252374177993465e-05,25.252374177993467,85.39845436470226,88335,2703158.865158586,0.0019131714495952907,1.1179648364091947e-06,6,0.0004837408628312685,349.8572926006546,84.39065426059373,28488,0.25226200712554975,35.60581217333395,72.97505125534096,59841,0.7472542520116189,22.982538713164132,86.0886065056712,28488,0.25226200712554975,59841,0.7472542520116189,0,
0.00875,8.75,2.565228490284785e-05,25.65228490284785,84.1578584066828,59423,1945890.9762513582,0.0005889975262103899,2.8270713320948485e-07,88,0.008431279580835928,351.90603669848804,81.93971434685936,11615,0.12357990319304689,38.03478753808151,72.86988846866188,47720,0.8679888172261172,24.30674319773113,84.43749134201822,11615,0.12357990319304689,47720,0.8679888172261172,0,
0.009250000000000001,9.250000000000002,2.933070229918432e-05,29.33070229918432,82.2566899941648,6026,150487.11663416412,0.0,0.0,43,0.039217884068542146,365.0259042032394,82.18014970550136,2130,0.19782556534292842,41.508499146506814,71.75418279684945,3853,0.7629565505885292,26.110207806475408,82.74516200869708,2130,0.19782556534292842,3853,0.7629565505885292,0,
0.00975,9.75,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.01025,10.25,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.01075,10.75,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.01125,11.25,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.01175,11.75,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.01225,12.25,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.012750000000000001,12.750000000000002,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.013250000000000001,13.250000000000002,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.01375,13.75,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.01425,14.25,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.01475,14.75,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
