y_center,y_center_mm,D32_m,D32_um,Ux_mean,n_events,n_phys_sum,frac_events_d_lt_2um,frac_mass_d_lt_2um,n_events_user0,mass_fraction_user0,D32_um_user0,Ux_mean_user0,n_events_user1,mass_fraction_user1,D32_um_user1,Ux_mean_user1,n_events_user2,mass_fraction_user2,D32_um_user2,Ux_mean_user2,n_events_m10,mass_fraction_m10,n_events_m20,mass_fraction_m20,n_events_m2,mass_fraction_m2
0.00025,0.25,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.00075,0.75,8.907436112140802e-06,8.907436112140802,106.77303987805395,518,54713.165354872,0.025096525096525095,0.00018011925126746185,0,,,,0,,,,518,1.0,8.907436112140802,106.77303987805395,0,,518,1.0,0,
0.00125,1.25,9.070766117226914e-06,9.070766117226913,107.67630831556662,1090,104709.86600066401,0.012844036697247707,0.00014706227938607414,0,,,,0,,,,1090,1.0,9.070766117226913,107.67630831556662,0,,1090,1.0,0,
0.00175,1.75,9.155416611820354e-06,9.155416611820353,107.50086864764411,2062,182882.53902003443,0.008729388942774006,9.804175098124922e-05,0,,,,0,,,,2062,1.0,9.155416611820353,107.50086864764411,0,,2062,1.0,0,
0.0022500000000000003,2.2500000000000004,9.23956956699159e-06,9.239569566991591,105.98661469939317,3329,271783.6548715268,0.009312105737458696,0.0001005290333332639,0,,,,2,0.005026765749426924,15.051563830502868,101.28297035718515,3327,0.9949732342505732,9.221579775518713,105.9902994446354,2,0.005026765749426924,3327,0.9949732342505732,0,
0.00275,2.75,9.488836423070587e-06,9.488836423070588,104.54775685832648,4760,354921.59785301605,0.011764705882352941,9.588886792843611e-05,0,,,,7,0.01255869254070782,15.237834949113562,101.2648573629812,4753,0.9874413074592922,9.443522040421305,104.55424986196921,7,0.01255869254070782,4753,0.9874413074592922,0,
0.0032500000000000003,3.2500000000000004,9.917057507832736e-06,9.917057507832736,101.61445164669854,5245,362887.04229635594,0.013536701620591039,0.00012943443544277629,0,,,,30,0.047375970017236695,15.22342290429683,101.09056875243309,5215,0.9526240299827633,9.748075560837394,101.61873422846989,30,0.047375970017236695,5215,0.9526240299827633,0,
0.00375,3.75,9.932064909730767e-06,9.932064909730768,98.29529021975777,6051,392680.279919216,0.017187241778218475,0.00019701834801059032,0,,,,52,0.07759619550710065,15.70297054404811,96.87434176753595,5999,0.9224038044928993,9.634214759894874,98.31238564856561,52,0.07759619550710065,5999,0.9224038044928993,0,
0.00425,4.25,1.0433439732314956e-05,10.433439732314955,95.19840668040091,6884,426054.9937738108,0.021934921557234165,0.00014433847710059217,0,,,,97,0.12096718764206257,16.246781323439265,95.00796028411209,6787,0.8790328123579374,9.943803509498322,95.20197295076353,97,0.12096718764206257,6787,0.8790328123579374,0,
0.004750000000000001,4.750000000000001,1.0491504907512777e-05,10.491504907512777,92.06256244786611,8132,478629.5409253107,0.02471716674864732,0.00019225208088293074,0,,,,92,0.09934160246082507,16.518212471223777,92.14153165471258,8040,0.9006583975391748,10.085630936102698,92.0614107666953,92,0.09934160246082507,8040,0.9006583975391748,0,
0.0052499999999999995,5.249999999999999,1.0856861166508694e-05,10.856861166508693,89.87195304221602,10088,554189.4349629692,0.02795400475812847,0.0001730338105617697,0,,,,126,0.10942885837106374,16.98509904832602,88.63819072075266,9962,0.8905711416289362,10.395972627010252,89.89209485975866,126,0.10942885837106374,9962,0.8905711416289362,0,
0.00575,5.75,1.1021772620414729e-05,11.021772620414728,88.2661233008728,12489,637949.7046474821,0.027384098006245496,0.00018256056711132067,0,,,,163,0.11696670882135296,16.80069843983864,87.08364455490812,12326,0.8830332911786472,10.541479311218607,88.28891513910139,163,0.11696670882135296,12326,0.8830332911786472,0,
